state,county,2016,2017,2018,2019,2020,2021
  South Carolina,York County,189.23,99607.26,220.52,231135.0,253051.0,259101.0
  South Carolina,Sumter County,173.7,51029.73,188.66,111250.0,141646.0,137908.0
  South Carolina,Anderson County,185.82,76156.62,211.88,157875.0,172917.0,176289.0
  South Carolina,Greenville County,185.82,90250.35,211.88,207946.0,226389.0,230804.0
  South Carolina,Laurens County,185.82,49927.11,211.88,103056.0,122807.0,125202.0
  South Carolina,Pickens County,185.82,75094.02,211.88,164242.0,166824.0,170077.0
  South Carolina,Aiken County,164.0,75098.81,181.01,164482.0,163228.0,167556.0
  South Carolina,Edgefield County,164.0,62476.3,181.01,135110.0,135552.0,139145.0
  South Carolina,Berkeley County,287.63,97816.5,332.47,206379.0,227118.0,232360.0
  South Carolina,Charleston County,287.63,165357.0,332.47,358083.0,360964.0,369295.0
  South Carolina,Dorchester County,287.63,104635.64,332.47,231137.0,239132.0,244651.0
  South Dakota,Aurora County,225.58,41011.62,246.84,82073.0,88796.0,90166.0
  South Dakota,Beadle County,225.58,56981.14,246.84,105867.0,113531.0,115282.0
  South Dakota,Bennett County,225.58,33292.1,246.84,79348.0,78551.0,79762.0
  South Dakota,Bon Homme County,225.58,41306.15,246.84,86266.0,92729.0,94159.0
  South Dakota,Brookings County,225.58,92042.82,246.84,180603.0,185251.0,188109.0
  South Dakota,Brown County,225.58,84441.53,246.84,165509.0,172625.0,175288.0
  South Dakota,Brule County,225.58,60752.49,246.84,147376.0,157929.0,160365.0
  South Dakota,Buffalo County,225.58,34234.81,246.84,51990.0,50711.0,51493.0
  South Dakota,Butte County,225.58,70004.3,246.84,137208.0,143854.0,146073.0
  South Dakota,Campbell County,225.58,35354.34,246.84,68447.0,71203.0,72301.0
  South Dakota,Charles Mix County,225.58,48848.85,246.84,107125.0,120776.0,122639.0
  South Dakota,Clark County,225.58,44959.8,246.84,92974.0,105976.0,107611.0
  South Dakota,Clay County,225.58,79668.36,246.84,165195.0,174178.0,176864.0
  South Dakota,Codington County,225.58,85855.59,246.84,176620.0,180594.0,183380.0
  South Dakota,Corson County,225.58,31818.93,246.84,60271.0,60543.0,61477.0
  South Dakota,Custer County,225.58,123215.97,246.84,227248.0,221888.0,225310.0
  South Dakota,Davison County,225.58,78843.36,246.84,157333.0,160103.0,162572.0
  South Dakota,Day County,225.58,47906.15,246.84,97377.0,104010.0,105614.0
  South Dakota,Deuel County,225.58,66114.72,246.84,124211.0,138162.0,140293.0
  South Dakota,Dewey County,225.58,35531.16,246.84,66665.0,66649.0,67677.0
  South Dakota,Douglas County,225.58,43132.98,246.84,88572.0,97697.0,99204.0
  South Dakota,Edmunds County,225.58,65643.37,246.84,108068.0,122535.0,124425.0
  South Dakota,Fall River County,225.58,60693.37,246.84,126936.0,133919.0,135985.0
  South Dakota,Faulk County,225.58,46432.97,246.84,90564.0,88072.0,89430.0
  South Dakota,Grant County,225.58,63698.84,246.84,131758.0,138369.0,140504.0
  South Dakota,Gregory County,225.58,36179.33,246.84,77881.0,86313.0,87644.0
  South Dakota,Haakon County,225.58,45372.56,246.84,91088.0,109081.0,110763.0
  South Dakota,Hamlin County,225.58,66173.84,246.84,136055.0,162586.0,165094.0
  South Dakota,Hand County,225.58,56745.2,246.84,124420.0,132884.0,134934.0
  South Dakota,Hanson County,225.58,64995.19,246.84,124315.0,135368.0,137456.0
  South Dakota,Harding County,225.58,51500.67,246.84,101779.0,104631.0,106245.0
  South Dakota,Hughes County,225.58,98996.46,246.84,183328.0,183699.0,186532.0
  South Dakota,Hutchinson County,225.58,42543.92,246.84,88782.0,97386.0,98888.0
  South Dakota,Hyde County,225.58,45136.62,246.84,81759.0,91901.0,93319.0
  South Dakota,Jackson County,225.58,34176.22,246.84,57546.0,54333.0,55172.0
  South Dakota,Jerauld County,225.58,48200.68,246.84,83436.0,84760.0,86068.0
  South Dakota,Jones County,225.58,34470.75,246.84,82388.0,79793.0,81023.0
  South Dakota,Kingsbury County,225.58,52443.38,246.84,110899.0,113738.0,115492.0
  South Dakota,Lake County,225.58,82497.0,246.84,164776.0,174281.0,176969.0
  South Dakota,Lawrence County,225.58,106244.63,246.84,212783.0,215161.0,218479.0
  South Dakota,Lyman County,225.58,41542.09,246.84,90773.0,106390.0,108031.0
  South Dakota,McPherson County,225.58,34176.22,246.84,59013.0,60957.0,61897.0
  South Dakota,Marshall County,225.58,57511.61,246.84,119389.0,123052.0,124950.0
  South Dakota,Mellette County,225.58,29049.4,246.84,46644.0,33221.0,33733.0
  South Dakota,Miner County,225.58,39597.57,246.84,78614.0,79689.0,80918.0
  South Dakota,Moody County,225.58,72537.89,246.84,131338.0,138369.0,140504.0
  South Dakota,Perkins County,225.58,38477.51,246.84,95595.0,105562.0,107190.0
  South Dakota,Potter County,225.58,44547.56,246.84,94127.0,105873.0,107506.0
  South Dakota,Roberts County,225.58,53681.14,246.84,107230.0,107218.0,108872.0
  South Dakota,Sanborn County,225.58,44782.97,246.84,80396.0,90659.0,92058.0
  South Dakota,Spink County,225.58,43840.27,246.84,83646.0,85692.0,87013.0
  South Dakota,Stanley County,225.58,73245.18,246.84,173790.0,169003.0,171610.0
  South Dakota,Sully County,225.58,55861.61,246.84,157648.0,149132.0,151433.0
  South Dakota,Todd County,225.58,25867.11,246.84,35114.0,26908.0,27323.0
  South Dakota,Tripp County,225.58,42072.56,246.84,93708.0,104734.0,106350.0
  South Dakota,Walworth County,225.58,45254.33,246.84,86895.0,91280.0,92688.0
  South Dakota,Yankton County,225.58,75955.6,246.84,149577.0,153479.0,155847.0
  South Dakota,Ziebach County,225.58,38831.16,246.84,59642.0,59715.0,60636.0
  South Dakota,Union County,185.32,94496.73,202.16,178611.0,188767.0,188206.0
  South Dakota,Lincoln County,198.19,115463.16,221.32,228949.0,241700.0,243396.0
  South Dakota,McCook County,198.19,65350.44,221.32,130199.0,145569.0,146591.0
  South Dakota,Minnehaha County,198.19,90227.26,221.32,205676.0,228390.0,229992.0
  South Dakota,Turner County,198.19,59510.77,221.32,120554.0,129301.0,130208.0
  South Dakota,Meade County,243.67,94445.49,264.5,188751.0,202663.0,208113.0
  South Dakota,Pennington County,243.67,93382.14,264.5,199731.0,214366.0,220130.0
  Tennessee,Grainger County,173.6,52958.11,191.39,124862.0,129089.0,132135.0
  Tennessee,Hamblen County,173.6,68204.83,191.39,145434.0,149465.0,152992.0
  Tennessee,Jefferson County,173.6,70727.83,191.39,156435.0,158570.0,162312.0
  Tennessee,Hamilton County,190.26,91764.16,213.8,194298.0,234367.0,240236.0
  Tennessee,Marion County,190.26,69788.96,213.8,131772.0,134336.0,137700.0
  Tennessee,Sequatchie County,190.26,79502.45,213.8,150978.0,152290.0,156104.0
  Tennessee,Fayette County,153.72,105201.58,171.03,203553.0,220633.0,226014.0
  Tennessee,Shelby County,153.72,74512.16,171.03,167888.0,182420.0,186869.0
  Tennessee,Tipton County,153.72,80844.75,171.03,155220.0,160111.0,164016.0
  Tennessee,Chester County,141.79,58832.15,152.5,115997.0,130016.0,133187.0
  Tennessee,Madison County,141.79,71340.1,152.5,135566.0,132469.0,135700.0
  Tennessee,Bedford County,177.44,65112.44,197.95,149716.0,161809.0,167403.0
  Tennessee,Benton County,177.44,48645.74,197.95,91428.0,91667.0,94836.0
  Tennessee,Bledsoe County,177.44,64943.37,197.95,137888.0,144139.0,149123.0
  Tennessee,Campbell County,177.44,50331.81,197.95,103575.0,111799.0,115664.0
  Tennessee,Carroll County,177.44,47016.03,197.95,92813.0,94558.0,97827.0
  Tennessee,Claiborne County,177.44,57131.93,197.95,114551.0,117796.0,121869.0
  Tennessee,Clay County,177.44,52917.01,197.95,94518.0,105160.0,108795.0
  Tennessee,Cocke County,177.44,56007.88,197.95,118281.0,120901.0,125082.0
  Tennessee,Coffee County,177.44,63651.29,197.95,135543.0,151957.0,157211.0
  Tennessee,Crockett County,177.44,51792.97,197.95,105387.0,106659.0,110346.0
  Tennessee,Cumberland County,177.44,78487.76,197.95,152380.0,164058.0,169730.0
  Tennessee,Decatur County,177.44,50950.19,197.95,100911.0,105802.0,109460.0
  Tennessee,DeKalb County,177.44,68540.42,197.95,146838.0,159132.0,164633.0
  Tennessee,Dyer County,177.44,55614.41,197.95,105600.0,111157.0,115000.0
  Tennessee,Fentress County,177.44,53647.59,197.95,106985.0,118224.0,122312.0
  Tennessee,Franklin County,177.44,62302.33,197.95,137355.0,149065.0,154219.0
  Tennessee,Gibson County,177.44,50219.61,197.95,101125.0,105588.0,109239.0
  Tennessee,Giles County,177.44,60841.17,197.95,131387.0,138892.0,143694.0
  Tennessee,Greene County,177.44,58295.78,197.95,139060.0,143925.0,148901.0
  Tennessee,Grundy County,177.44,45274.12,197.95,88551.0,93380.0,96609.0
  Tennessee,Hancock County,177.44,45274.12,197.95,94625.0,109871.0,113670.0
  Tennessee,Hardeman County,177.44,46735.28,197.95,91854.0,96593.0,99932.0
  Tennessee,Hardin County,177.44,54546.72,197.95,123395.0,133109.0,137712.0
  Tennessee,Haywood County,177.44,55782.97,197.95,108903.0,107837.0,111565.0
  Tennessee,Henderson County,177.44,52186.43,197.95,99633.0,109229.0,113005.0
  Tennessee,Henry County,177.44,53085.57,197.95,107838.0,110621.0,114446.0
  Tennessee,Houston County,177.44,53029.21,197.95,104748.0,111049.0,114889.0
  Tennessee,Humphreys County,177.44,59885.68,197.95,111035.0,121865.0,126079.0
  Tennessee,Jackson County,177.44,57075.57,197.95,114018.0,135037.0,139706.0
  Tennessee,Johnson County,177.44,62190.13,197.95,126486.0,142533.0,147461.0
  Tennessee,Lake County,177.44,40328.63,197.95,79387.0,87062.0,90072.0
  Tennessee,Lauderdale County,177.44,45667.59,197.95,89616.0,90060.0,93174.0
  Tennessee,Lawrence County,177.44,55502.21,197.95,109969.0,120473.0,124638.0
  Tennessee,Lewis County,177.44,50444.53,197.95,95584.0,102375.0,105915.0
  Tennessee,Lincoln County,177.44,61403.2,197.95,132133.0,145317.0,150342.0
  Tennessee,McMinn County,177.44,63707.13,197.95,133519.0,142640.0,147572.0
  Tennessee,McNairy County,177.44,47859.32,197.95,99739.0,105053.0,108685.0
  Tennessee,Marshall County,177.44,63201.46,197.95,132879.0,146067.0,151117.0
  Tennessee,Maury County,177.44,80657.78,197.95,227291.0,224990.0,232769.0
  Tennessee,Meigs County,177.44,56007.88,197.95,131494.0,146281.0,151339.0
  Tennessee,Monroe County,177.44,63932.04,197.95,130641.0,143176.0,148126.0
  Tennessee,Moore County,177.44,85793.54,197.95,179339.0,200360.0,207287.0
  Tennessee,Morgan County,177.44,52298.63,197.95,104854.0,109229.0,113005.0
  Tennessee,Obion County,177.44,49432.68,197.95,95051.0,97985.0,101373.0
  Tennessee,Overton County,177.44,57019.73,197.95,122863.0,133752.0,138376.0
  Tennessee,Perry County,177.44,44992.85,197.95,88870.0,94344.0,97606.0
  Tennessee,Pickett County,177.44,60054.24,197.95,161863.0,154634.0,159980.0
  Tennessee,Putnam County,177.44,83040.3,197.95,172626.0,185261.0,191666.0
  Tennessee,Rhea County,177.44,59885.68,197.95,120945.0,131289.0,135828.0
  Tennessee,Roane County,177.44,67528.57,197.95,147158.0,160952.0,166517.0
  Tennessee,Scott County,177.44,47690.77,197.95,96329.0,106016.0,109682.0
  Tennessee,Sevier County,177.44,90025.0,197.95,199052.0,211604.0,218920.0
  Tennessee,Van Buren County,177.44,51062.39,197.95,98887.0,104945.0,108574.0
  Tennessee,Warren County,177.44,54996.55,197.95,115297.0,120473.0,124638.0
  Tennessee,Wayne County,177.44,46341.81,197.95,112526.0,101947.0,105472.0
  Tennessee,Weakley County,177.44,52973.37,197.95,102297.0,104731.0,108352.0
  Tennessee,White County,177.44,55108.75,197.95,117535.0,125292.0,129624.0
  Tennessee,Anderson County,187.63,69715.26,208.61,161416.0,173427.0,177547.0
  Tennessee,Blount County,187.63,91839.65,208.61,208729.0,208177.0,213123.0
  Tennessee,Knox County,187.63,91460.93,208.61,202484.0,218646.0,223840.0
  Tennessee,Loudon County,187.63,100323.27,208.61,211057.0,240122.0,245826.0
  Tennessee,Union County,187.63,60232.72,208.61,127016.0,134576.0,137773.0
  Tennessee,Carter County,182.03,59276.8,198.08,129836.0,129529.0,132586.0
  Tennessee,Unicoi County,182.03,58022.26,198.08,142211.0,136819.0,140048.0
  Tennessee,Washington County,182.03,81664.56,198.08,180967.0,180664.0,184929.0
  Tennessee,Bradley County,181.18,82530.43,200.92,175578.0,179486.0,184759.0
  Tennessee,Polk County,181.18,60118.25,200.92,120149.0,122372.0,125967.0
  Tennessee,Hawkins County,191.4,58743.87,203.24,127886.0,129237.0,130376.0
  Tennessee,Sullivan County,191.4,70036.6,203.24,157215.0,163603.0,165045.0
  Tennessee,Cannon County,226.18,83672.63,269.39,163620.0,175350.0,179442.0
  Tennessee,Cheatham County,226.18,107150.87,269.39,185851.0,199639.0,204298.0
  Tennessee,Davidson County,226.18,112434.19,269.39,291946.0,309366.0,316586.0
  Tennessee,Dickson County,226.18,94503.59,269.39,164990.0,175457.0,179551.0
  Tennessee,Hickman County,226.18,63221.75,269.39,117263.0,123789.0,126678.0
  Tennessee,Macon County,226.18,67863.67,269.39,118527.0,122511.0,125370.0
  Tennessee,Robertson County,226.18,99006.87,269.39,230206.0,260043.0,266111.0
  Tennessee,Rutherford County,226.18,100737.41,269.39,246853.0,275916.0,282355.0
  Tennessee,Smith County,226.18,76810.89,269.39,139177.0,156494.0,160146.0
  Tennessee,Sumner County,226.18,112732.5,269.39,264131.0,293280.0,300125.0
  Tennessee,Trousdale County,226.18,87170.92,269.39,140336.0,165869.0,169740.0
  Tennessee,Williamson County,226.18,226836.87,269.39,486751.0,520511.0,532659.0
  Tennessee,Wilson County,226.18,139408.57,269.39,291524.0,341006.0,348964.0
  Tennessee,Montgomery County,180.7,82287.64,201.2,189607.0,188879.0,194228.0
  Tennessee,Stewart County,180.7,66151.3,201.2,131468.0,133167.0,136939.0
  Texas,Cameron County,162.35,42884.79,168.59,92346.0,91616.0,96055.0
  Texas,Midland County,302.58,103684.34,345.28,228517.0,260476.0,261574.0
  Texas,Bell County,166.72,72738.03,186.75,163741.0,174940.0,179209.0
  Texas,Coryell County,166.72,62102.05,186.75,125979.0,143643.0,147148.0
  Texas,Lampasas County,166.72,75016.07,186.75,152434.0,174401.0,178656.0
  Texas,Calhoun County,214.49,57761.09,221.86,120570.0,124674.0,128759.0
  Texas,Goliad County,214.49,65332.14,221.86,135143.0,142929.0,147612.0
  Texas,Victoria County,214.49,68196.02,221.86,151394.0,156102.0,161216.0
  Texas,Webb County,167.56,61371.35,182.99,140028.0,148312.0,146470.0
  Texas,Smith County,188.75,79804.67,206.42,176760.0,177916.0,180430.0
  Texas,Gregg County,196.27,64697.37,201.89,148934.0,154957.0,158303.0
  Texas,Rusk County,196.27,53085.72,201.89,125080.0,131303.0,134139.0
  Texas,Upshur County,196.27,49062.07,201.89,130674.0,148439.0,151644.0
  Texas,Hardin County,189.48,57559.11,206.84,124825.0,129740.0,131254.0
  Texas,Jefferson County,189.48,54739.27,206.84,130858.0,129218.0,130725.0
  Texas,Orange County,189.48,58039.82,206.84,124305.0,132668.0,134215.0
  Texas,Grayson County,207.17,66970.16,248.46,167903.0,177401.0,182507.0
  Texas,Atascosa County,213.54,58164.33,242.77,106300.0,103277.0,105162.0
  Texas,Bandera County,213.54,92806.29,242.77,177803.0,183768.0,187122.0
  Texas,Bexar County,213.54,81403.31,242.77,180031.0,196111.0,199690.0
  Texas,Comal County,213.54,137009.53,242.77,304365.0,325550.0,331492.0
  Texas,Guadalupe County,213.54,99595.81,242.77,222996.0,236409.0,240724.0
  Texas,Kendall County,213.54,178522.88,242.77,346694.0,367642.0,374352.0
  Texas,Medina County,213.54,79482.34,242.77,148310.0,145369.0,148022.0
  Texas,Wilson County,213.54,101434.9,242.77,192231.0,210563.0,214407.0
  Texas,Ector County,260.97,61585.86,284.18,156471.0,167412.0,163691.0
  Texas,Crosby County,181.23,31690.75,196.34,60543.0,64107.0,64940.0
  Texas,Lubbock County,181.23,68076.17,196.34,155652.0,161848.0,163953.0
  Texas,Austin County,249.43,100190.43,275.79,195355.0,204420.0,206795.0
  Texas,Brazoria County,249.43,89910.06,275.79,212626.0,235974.0,238715.0
  Texas,Chambers County,249.43,96493.96,275.79,192046.0,208690.0,211114.0
  Texas,Fort Bend County,249.43,130948.9,275.79,286362.0,297414.0,300869.0
  Texas,Galveston County,249.43,95592.97,275.79,209213.0,231392.0,234079.0
  Texas,Harris County,249.43,85374.44,275.79,193494.0,205566.0,207953.0
  Texas,Liberty County,249.43,58106.14,275.79,119654.0,147041.0,148749.0
  Texas,Montgomery County,249.43,110128.89,275.79,253372.0,275129.0,278325.0
  Texas,San Jacinto County,249.43,56085.92,275.79,112725.0,118820.0,120200.0
  Texas,Waller County,249.43,92032.64,275.79,180877.0,205566.0,207953.0
  Texas,Armstrong County,188.95,59912.1,198.93,144286.0,145951.0,149452.0
  Texas,Carson County,188.95,52673.39,198.93,116414.0,119415.0,122279.0
  Texas,Potter County,188.95,48485.76,198.93,96924.0,105624.0,108157.0
  Texas,Randall County,188.95,82141.56,198.93,180856.0,187114.0,191602.0
  Texas,El Paso County,166.64,58849.58,176.37,130379.0,132341.0,137794.0
  Texas,Aransas County,207.93,88299.59,218.82,165903.0,166899.0,173123.0
  Texas,Nueces County,207.93,67568.09,218.82,147783.0,163812.0,169921.0
  Texas,San Patricio County,207.93,71046.38,218.82,139823.0,134115.0,139117.0
  Texas,Callahan County,201.99,44107.7,220.11,90854.0,99928.0,98860.0
  Texas,Jones County,201.99,41134.47,220.11,76971.0,86766.0,85839.0
  Texas,Taylor County,201.99,63029.92,220.11,133014.0,155105.0,153447.0
  Texas,Archer County,170.07,58597.38,181.4,144213.0,154021.0,155962.0
  Texas,Clay County,170.07,45589.04,181.4,97438.0,106403.0,107744.0
  Texas,Wichita County,170.07,52823.65,181.4,107485.0,119255.0,120759.0
  Texas,Anderson County,217.21,48086.65,240.48,98138.0,107619.0,109632.0
  Texas,Andrews County,217.21,64618.07,240.48,143246.0,151976.0,154819.0
  Texas,Angelina County,217.21,51991.18,240.48,115463.0,104873.0,106835.0
  Texas,Bailey County,217.21,33809.44,240.48,72468.0,73612.0,74989.0
  Texas,Baylor County,217.21,47161.52,240.48,74475.0,65480.0,66704.0
  Texas,Bee County,217.21,42248.61,240.48,93173.0,95685.0,97474.0
  Texas,Blanco County,217.21,101264.22,240.48,248990.0,260229.0,265096.0
  Texas,Borden County,217.21,48375.49,240.48,119477.0,161904.0,164932.0
  Texas,Bosque County,217.21,51439.19,240.48,116836.0,128530.0,130934.0
  Texas,Brewster County,217.21,65253.83,240.48,141872.0,159897.0,162888.0
  Texas,Briscoe County,217.21,34792.12,240.48,69088.0,69704.0,71008.0
  Texas,Brooks County,217.21,30226.13,240.48,67609.0,71605.0,72944.0
  Texas,Brown County,217.21,52363.8,240.48,102997.0,108253.0,110277.0
  Texas,Burnet County,217.21,91958.01,240.48,192896.0,202776.0,206568.0
  Texas,Camp County,217.21,45254.23,240.48,92434.0,107302.0,109309.0
  Texas,Cass County,217.21,46930.76,240.48,91060.0,91989.0,93709.0
  Texas,Castro County,217.21,40919.0,240.48,86518.0,86497.0,88114.0
  Texas,Cherokee County,217.21,48953.69,240.48,106378.0,108675.0,110708.0
  Texas,Childress County,217.21,42479.89,240.48,84511.0,90299.0,91987.0
  Texas,Cochran County,217.21,18781.34,240.48,36023.0,40978.0,41744.0
  Texas,Coke County,217.21,45774.35,240.48,83560.0,72978.0,74343.0
  Texas,Coleman County,217.21,34792.12,240.48,73947.0,80794.0,82305.0
  Texas,Collingsworth County,217.21,37220.06,240.48,54721.0,55130.0,56161.0
  Texas,Colorado County,217.21,63577.31,240.48,122858.0,131382.0,133839.0
  Texas,Comanche County,217.21,41786.05,240.48,107117.0,110893.0,112967.0
  Texas,Concho County,217.21,49820.74,240.48,98772.0,107197.0,109202.0
  Texas,Cooke County,217.21,71033.79,240.48,153915.0,170142.0,173324.0
  Texas,Cottle County,217.21,24908.22,240.48,43840.0,49215.0,50136.0
  Texas,Crane County,217.21,43982.7,240.48,97082.0,106035.0,108018.0
  Texas,Crockett County,217.21,45774.35,240.48,84405.0,94629.0,96399.0
  Texas,Culberson County,217.21,35196.61,240.48,60108.0,65902.0,67135.0
  Texas,Dallam County,217.21,42191.05,240.48,87469.0,94206.0,95968.0
  Texas,Dawson County,217.21,36006.09,240.48,71095.0,77520.0,78969.0
  Texas,Deaf Smith County,217.21,50225.22,240.48,96976.0,96213.0,98012.0
  Texas,DeWitt County,217.21,56872.23,240.48,112188.0,123672.0,125985.0
  Texas,Dickens County,217.21,28780.88,240.48,57150.0,53968.0,54977.0
  Texas,Dimmit County,217.21,33751.87,240.48,77961.0,76886.0,78324.0
  Texas,Donley County,217.21,34734.56,240.48,73419.0,72556.0,73913.0
  Texas,Duval County,217.21,30630.61,240.48,52608.0,52173.0,53148.0
  Texas,Eastland County,217.21,34850.2,240.48,72362.0,78048.0,79507.0
  Texas,Edwards County,217.21,41092.72,240.48,79546.0,73084.0,74451.0
  Texas,Erath County,217.21,70455.59,240.48,154232.0,168874.0,172033.0
  Texas,Falls County,217.21,37624.54,240.48,69933.0,79526.0,81014.0
  Texas,Fannin County,217.21,54791.73,240.48,119583.0,130009.0,132440.0
  Texas,Fayette County,217.21,79935.01,240.48,174303.0,192320.0,195917.0
  Texas,Fisher County,217.21,37624.54,240.48,63489.0,70655.0,71976.0
  Texas,Floyd County,217.21,37855.82,240.48,67503.0,67909.0,69179.0
  Texas,Foard County,217.21,32422.27,240.48,47749.0,49004.0,49921.0
  Texas,Franklin County,217.21,59762.72,240.48,145042.0,133283.0,135776.0
  Texas,Freestone County,217.21,47161.52,240.48,104371.0,118075.0,120283.0
  Texas,Frio County,217.21,39647.47,240.48,79546.0,86814.0,88437.0
  Texas,Gaines County,217.21,53635.32,240.48,129724.0,159369.0,162350.0
  Texas,Garza County,217.21,46699.48,240.48,80708.0,83223.0,84779.0
  Texas,Gillespie County,217.21,137852.3,240.48,291668.0,303002.0,308669.0
  Texas,Glasscock County,217.21,110049.8,240.48,234200.0,242064.0,246591.0
  Texas,Gonzales County,217.21,51670.47,240.48,118526.0,128108.0,130504.0
  Texas,Gray County,217.21,43346.94,240.48,81975.0,81955.0,83488.0
  Texas,Grimes County,217.21,61034.25,240.48,131520.0,156835.0,159768.0
  Texas,Hale County,217.21,42537.45,240.48,84828.0,87342.0,88975.0
  Texas,Hall County,217.21,21208.76,240.48,50918.0,55763.0,56806.0
  Texas,Hamilton County,217.21,55947.62,240.48,134161.0,138141.0,140725.0
  Texas,Hansford County,217.21,47103.96,240.48,102892.0,100649.0,102531.0
  Texas,Hardeman County,217.21,26468.59,240.48,40248.0,45519.0,46370.0
  Texas,Harrison County,217.21,59271.38,240.48,146098.0,158736.0,161704.0
  Texas,Hartley County,217.21,85252.93,240.48,169022.0,176584.0,179887.0
  Texas,Haskell County,217.21,27971.92,240.48,54298.0,56925.0,57990.0
  Texas,Hemphill County,217.21,71438.28,240.48,142612.0,160214.0,163211.0
  Texas,Henderson County,217.21,58786.2,240.48,112294.0,126524.0,128890.0
  Texas,Hill County,217.21,49242.54,240.48,104265.0,109626.0,111676.0
  Texas,Hockley County,217.21,47277.16,240.48,93807.0,98853.0,100702.0
  Texas,Hood County,217.21,88547.9,240.48,191100.0,204360.0,208182.0
  Texas,Hopkins County,217.21,53750.97,240.48,105744.0,121349.0,123618.0
  Texas,Houston County,217.21,44329.62,240.48,89264.0,106352.0,108341.0
  Texas,Howard County,217.21,42768.73,240.48,98349.0,104556.0,106512.0
  Texas,Hudspeth County,217.21,24735.01,240.48,48594.0,53757.0,54762.0
  Texas,Hutchinson County,217.21,42595.53,240.48,81659.0,83223.0,84779.0
  Texas,Jack County,217.21,44445.26,240.48,87680.0,91144.0,92848.0
  Texas,Jackson County,217.21,50745.35,240.48,109125.0,120398.0,122650.0
  Texas,Jasper County,217.21,50109.58,240.48,110498.0,106563.0,108556.0
  Texas,Jeff Davis County,217.21,54040.32,240.48,119266.0,118180.0,120391.0
  Texas,Jim Hogg County,217.21,39705.55,240.48,70566.0,68648.0,69932.0
  Texas,Jim Wells County,217.21,40630.16,240.48,80602.0,80477.0,81982.0
  Texas,Karnes County,217.21,50514.06,240.48,103314.0,108042.0,110062.0
  Texas,Kent County,217.21,41901.69,240.48,41938.0,36964.0,37656.0
  Texas,Kerr County,217.21,91553.52,240.48,180219.0,190736.0,194303.0
  Texas,Kimble County,217.21,49473.82,240.48,174303.0,158102.0,161059.0
  Texas,King County,217.21,42306.69,240.48,40460.0,38760.0,39485.0
  Texas,Kinney County,217.21,41844.13,240.48,76905.0,72661.0,74020.0
  Texas,Kleberg County,217.21,46815.12,240.48,93173.0,97058.0,98873.0
  Texas,Knox County,217.21,24908.22,240.48,46270.0,47526.0,48414.0
  Texas,Lamar County,217.21,49762.66,240.48,100145.0,104662.0,106619.0
  Texas,Lamb County,217.21,35948.53,240.48,68348.0,69176.0,70470.0
  Texas,La Salle County,217.21,40630.16,240.48,86201.0,86919.0,88545.0
  Texas,Lavaca County,217.21,69068.42,240.48,164373.0,171515.0,174722.0
  Texas,Lee County,217.21,67045.49,240.48,132788.0,146485.0,149224.0
  Texas,Leon County,217.21,59531.44,240.48,116308.0,117230.0,119422.0
  Texas,Limestone County,217.21,48375.49,240.48,95075.0,100754.0,102639.0
  Texas,Lipscomb County,217.21,53866.61,240.48,91166.0,106563.0,108556.0
  Texas,Live Oak County,217.21,50340.86,240.48,100040.0,109943.0,111999.0
  Texas,Llano County,217.21,92940.69,240.48,196593.0,205733.0,209581.0
  Texas,Lynn County,217.21,40514.52,240.48,83771.0,88715.0,90374.0
  Texas,McCulloch County,217.21,39127.35,240.48,90427.0,98959.0,100810.0
  Texas,McMullen County,217.21,40167.6,240.48,112611.0,117124.0,119315.0
  Texas,Madison County,217.21,59704.64,240.48,119160.0,119448.0,121682.0
  Texas,Marion County,217.21,49531.89,240.48,98244.0,101916.0,103822.0
  Texas,Martin County,217.21,57566.07,240.48,140605.0,156307.0,159230.0
  Texas,Mason County,217.21,89588.15,240.48,172825.0,182498.0,185912.0
  Texas,Matagorda County,217.21,54271.6,240.48,113561.0,121243.0,123511.0
  Texas,Maverick County,217.21,51381.11,240.48,100145.0,103395.0,105328.0
  Texas,Menard County,217.21,32595.99,240.48,60214.0,62628.0,63800.0
  Texas,Milam County,217.21,46699.48,240.48,102575.0,113428.0,115549.0
  Texas,Mills County,217.21,69530.98,240.48,130358.0,148069.0,150838.0
  Texas,Mitchell County,217.21,28145.12,240.48,73947.0,72873.0,74236.0
  Texas,Montague County,217.21,55600.7,240.48,119055.0,121877.0,124156.0
  Texas,Moore County,217.21,53866.61,240.48,121590.0,128742.0,131149.0
  Texas,Morris County,217.21,40167.6,240.48,91166.0,95474.0,97259.0
  Texas,Motley County,217.21,30803.82,240.48,58946.0,59671.0,60787.0
  Texas,Nacogdoches County,217.21,57869.3,240.48,152542.0,136557.0,139111.0
  Texas,Navarro County,217.21,47103.96,240.48,100357.0,103078.0,105006.0
  Texas,Newton County,217.21,43404.5,240.48,78806.0,85757.0,87361.0
  Texas,Nolan County,217.21,33173.67,240.48,76060.0,79737.0,81229.0
  Texas,Ochiltree County,217.21,48779.97,240.48,104899.0,108464.0,110493.0
  Texas,Oldham County,217.21,50456.5,240.48,101096.0,96530.0,98335.0
  Texas,Palo Pinto County,217.21,47971.01,240.48,101307.0,113005.0,115119.0
  Texas,Panola County,217.21,53173.28,240.48,103843.0,107936.0,109955.0
  Texas,Parmer County,217.21,50052.02,240.48,97504.0,103078.0,105006.0
  Texas,Pecos County,217.21,39878.75,240.48,79334.0,92200.0,93924.0
